epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
18,2020-04-30,30,PR,Arapongas,4101507,city,14,11.37962,0,1,0,0.0714,123027,False,False
18,2020-04-30,28,PR,Araruna,4101705,city,15,107.37294,0,1,0,0.0667,13970,False,False
18,2020-04-30,30,PR,Araucária,4101804,city,8,5.56162,1,0,0,0.0,143843,False,False
18,2020-04-30,16,PR,Assaí,4101903,city,1,6.61419,0,0,0,0.0,15119,False,False
18,2020-04-30,30,PR,Assis Chateaubriand,4102000,city,16,47.95876,0,0,0,0.0,33362,False,False
18,2020-04-30,26,PR,Balsa Nova,4102307,city,5,38.63689,0,0,0,0.0,12941,False,False
18,2020-04-30,25,PR,Bandeirantes,4102406,city,3,9.56419,0,1,0,0.3333,31367,False,False
18,2020-04-30,7,PR,Barracão,4102604,city,1,9.73236,0,0,0,0.0,10275,False,False
18,2020-04-30,9,PR,Boa Vista da Aparecida,4103057,city,1,13.17349,-1,0,0,0.0,7591,False,False
18,2020-04-30,30,PR,Cambé,4103701,city,7,6.57073,1,0,0,0.0,106533,False,False
18,2020-04-30,22,PR,Campina da Lagoa,4103909,city,1,7.04126,0,1,0,1.0,14202,False,False
18,2020-04-30,28,PR,Campina Grande do Sul,4104006,city,6,13.86065,1,1,0,0.1667,43288,False,False
18,2020-04-30,4,PR,Campo do Tenente,4104105,city,1,12.54548,0,0,0,0.0,7971,False,False
18,2020-04-30,45,PR,Campo Largo,4104204,city,18,13.63616,0,2,0,0.1111,132002,False,False
18,2020-04-30,28,PR,Campo Magro,4104253,city,1,3.41087,0,0,0,0.0,29318,False,False
18,2020-04-30,37,PR,Campo Mourão,4104303,city,40,42.16785,2,4,0,0.1,94859,False,False
18,2020-04-30,2,PR,Carlópolis,4104709,city,1,6.98324,0,0,0,0.0,14320,False,False
18,2020-04-30,39,PR,Cascavel,4104808,city,86,26.18327,2,4,0,0.0465,328454,False,False
18,2020-04-30,33,PR,Castro,4104907,city,2,2.79783,0,0,0,0.0,71484,False,False
18,2020-04-30,4,PR,Céu Azul,4105300,city,5,42.49894,0,0,0,0.0,11765,False,False
18,2020-04-30,27,PR,Chopinzinho,4105409,city,1,5.19373,0,0,0,0.0,19254,False,False
18,2020-04-30,50,PR,Cianorte,4105508,city,20,24.20721,1,1,0,0.05,82620,False,False
18,2020-04-30,40,PR,Colombo,4105805,city,12,4.92356,1,0,0,0.0,243726,False,False
18,2020-04-30,33,PR,Contenda,4106209,city,1,5.38097,0,0,0,0.0,18584,False,False
18,2020-04-30,29,PR,Cornélio Procópio,4106407,city,1,2.09008,0,0,0,0.0,47845,False,False
18,2020-04-30,12,PR,Cruzeiro do Sul,4106704,city,5,111.88185,1,0,0,0.0,4469,False,False
18,2020-04-30,50,PR,Curitiba,4106902,city,444,22.96823,10,20,3,0.045,1933105,False,False
18,2020-04-30,13,PR,Dois Vizinhos,4107207,city,1,2.46057,0,0,0,0.0,40641,False,False
18,2020-04-30,37,PR,Faxinal,4107603,city,1,5.79677,0,0,0,0.0,17251,False,False
18,2020-04-30,30,PR,Fazenda Rio Grande,4107652,city,21,20.9562,4,1,0,0.0476,100209,False,False
18,2020-04-30,9,PR,Floresta,4107900,city,2,29.52465,0,0,0,0.0,6774,False,False
18,2020-04-30,44,PR,Foz do Iguaçu,4108304,city,47,18.17957,3,2,1,0.0426,258532,False,False
18,2020-04-30,31,PR,Francisco Beltrão,4108403,city,5,5.4889,0,0,0,0.0,91093,False,False
18,2020-04-30,30,PR,Goioerê,4108601,city,4,13.8485,0,0,0,0.0,28884,False,False
18,2020-04-30,42,PR,Guaíra,4108809,city,13,39.25239,0,2,0,0.1538,33119,False,False
18,2020-04-30,15,PR,Guairaçá,4108908,city,3,45.58578,0,1,0,0.3333,6581,False,False
18,2020-04-30,14,PR,Guaraci,4109203,city,3,54.52563,0,0,0,0.0,5502,False,False
18,2020-04-30,27,PR,Guaraniaçu,4109302,city,5,40.0898,0,0,0,0.0,12472,False,False
18,2020-04-30,35,PR,Guarapuava,4109401,city,11,6.06047,2,0,0,0.0,181504,False,False
18,2020-04-30,7,PR,Guaratuba,4109609,city,2,5.39563,1,0,0,0.0,37067,False,False
18,2020-04-30,30,PR,Ibaiti,4109708,city,1,3.18837,0,0,0,0.0,31364,False,False
18,2020-04-30,27,PR,Ibema,4109757,city,11,173.1738,0,0,0,0.0,6352,False,False
18,2020-04-30,11,PR,Ibiporã,4109807,city,1,1.83291,0,0,0,0.0,54558,False,False
18,2020-04-30,13,PR,Imbaú,4110078,city,2,15.25437,0,0,0,0.0,13111,False,False
18,2020-04-30,40,PR,Importados/Indefinidos,,city,16,,0,2,0,0.125,,False,False
18,2020-04-30,35,PR,Iretama,4110805,city,2,19.66762,0,1,0,0.5,10169,False,False
18,2020-04-30,13,PR,Itaperuçu,4111258,city,1,3.49235,0,0,0,0.0,28634,False,False
18,2020-04-30,2,PR,Itaúna do Sul,4111308,city,1,34.90401,0,0,0,0.0,2865,False,False
18,2020-04-30,1,PR,Ivaí,4111407,city,1,7.20513,1,0,0,0.0,13879,False,False
18,2020-04-30,23,PR,Ivaiporã,4111506,city,7,21.88594,0,2,0,0.2857,31984,False,False
18,2020-04-30,11,PR,Jacarezinho,4111803,city,1,2.53949,0,0,0,0.0,39378,False,False
18,2020-04-30,13,PR,Jaguapitã,4111902,city,1,7.34214,0,0,0,0.0,13620,False,False
18,2020-04-30,12,PR,Japurá,4112405,city,1,10.61008,0,0,0,0.0,9425,False,False
18,2020-04-30,18,PR,Jataizinho,4112702,city,2,15.88815,0,0,0,0.0,12588,False,False
18,2020-04-30,19,PR,Jussara,4113007,city,1,14.25923,0,1,0,1.0,7013,False,False
18,2020-04-30,31,PR,Lapa,4113205,city,3,6.22885,0,0,0,0.0,48163,False,False
18,2020-04-30,29,PR,Leópolis,4113403,city,1,25.29084,0,0,0,0.0,3954,False,False
18,2020-04-30,45,PR,Londrina,4113700,city,101,17.7276,0,13,0,0.1287,569733,False,False
18,2020-04-30,2,PR,Lupionópolis,4113809,city,1,20.3252,0,0,0,0.0,4920,False,False
18,2020-04-30,7,PR,Mandaguaçu,4114104,city,2,8.76463,1,0,0,0.0,22819,False,False
18,2020-04-30,10,PR,Mandaguari,4114203,city,1,2.90698,0,0,0,0.0,34400,False,False
18,2020-04-30,29,PR,Mandirituba,4114302,city,4,14.88704,1,0,0,0.0,26869,False,False
18,2020-04-30,22,PR,Manoel Ribas,4114500,city,1,7.40631,0,1,0,1.0,13502,False,False
18,2020-04-30,33,PR,Marechal Cândido Rondon,4114609,city,2,3.77758,0,0,0,0.0,52944,False,False
18,2020-04-30,3,PR,Marilena,4115002,city,6,84.79367,0,0,0,0.0,7076,False,False
18,2020-04-30,44,PR,Maringá,4115200,city,59,13.92606,1,5,0,0.0847,423666,False,False
18,2020-04-30,34,PR,Mariópolis,4115309,city,2,30.25719,0,0,0,0.0,6610,False,False
18,2020-04-30,21,PR,Marumbi,4115507,city,2,42.74418,0,0,0,0.0,4679,False,False
18,2020-04-30,32,PR,Matinhos,4115705,city,2,5.76037,0,0,0,0.0,34720,False,False
18,2020-04-30,33,PR,Medianeira,4115804,city,6,12.98758,0,0,0,0.0,46198,False,False
18,2020-04-30,1,PR,Mirador,4115903,city,2,90.37506,2,0,0,0.0,2213,False,False
18,2020-04-30,13,PR,Morretes,4116208,city,2,12.19066,1,0,0,0.0,16406,False,False
18,2020-04-30,9,PR,Nova Esperança,4116901,city,5,17.91858,0,0,0,0.0,27904,False,False
18,2020-04-30,3,PR,Nova Fátima,4117008,city,1,12.26542,0,0,0,0.0,8153,False,False
18,2020-04-30,13,PR,Nova Londrina,4117107,city,4,30.27322,1,0,0,0.0,13213,False,False
18,2020-04-30,21,PR,Paiçandu,4117503,city,1,2.42242,0,0,0,0.0,41281,False,False
18,2020-04-30,27,PR,Palmas,4117602,city,1,1.96132,0,0,0,0.0,50986,False,False
18,2020-04-30,29,PR,Palmeira,4117701,city,2,5.90371,0,0,0,0.0,33877,False,False
18,2020-04-30,4,PR,Paraíso do Norte,4118006,city,1,7.23066,0,0,0,0.0,13830,False,False
18,2020-04-30,12,PR,Paranacity,4118105,city,5,43.58438,0,0,0,0.0,11472,False,False
18,2020-04-30,29,PR,Paranaguá,4118204,city,16,10.32684,0,2,0,0.125,154936,False,False
18,2020-04-30,5,PR,Paranapoema,4118303,city,1,31.22073,0,0,0,0.0,3203,False,False
18,2020-04-30,38,PR,Paranavaí,4118402,city,32,36.20974,3,2,0,0.0625,88374,False,False
18,2020-04-30,41,PR,Pato Branco,4118501,city,14,16.89169,0,1,0,0.0714,82881,False,False
18,2020-04-30,33,PR,Peabiru,4118808,city,2,14.2898,0,0,0,0.0,13996,False,False
18,2020-04-30,45,PR,Pinhais,4119152,city,24,18.16022,1,2,0,0.0833,132157,False,False
18,2020-04-30,11,PR,Pinhal de São Bento,4119251,city,1,36.61662,0,0,0,0.0,2731,False,False
18,2020-04-30,27,PR,Pinhão,4119301,city,2,6.17455,0,0,0,0.0,32391,False,False
18,2020-04-30,28,PR,Piraquara,4119509,city,7,6.19272,1,0,0,0.0,113036,False,False
18,2020-04-30,12,PR,Planaltina do Paraná,4119707,city,7,164.20361,1,0,0,0.0,4263,False,False
18,2020-04-30,41,PR,Ponta Grossa,4119905,city,14,3.98026,1,0,0,0.0,351736,False,False
18,2020-04-30,3,PR,Prado Ferreira,4120333,city,1,26.64535,0,0,0,0.0,3753,False,False
18,2020-04-30,25,PR,Primeiro de Maio,4120507,city,2,17.98076,0,1,0,0.5,11123,False,False
18,2020-04-30,34,PR,Quatiguá,4120705,city,2,26.84924,0,1,0,0.5,7449,False,False
18,2020-04-30,31,PR,Quatro Barras,4120804,city,1,4.24466,0,0,0,0.0,23559,False,False
18,2020-04-30,9,PR,Querência do Norte,4121000,city,6,49.15615,-1,0,0,0.0,12206,False,False
18,2020-04-30,24,PR,Quitandinha,4121208,city,2,10.49924,0,0,0,0.0,19049,False,False
18,2020-04-30,12,PR,Ramilândia,4121257,city,1,22.46686,0,0,0,0.0,4451,False,False
18,2020-04-30,3,PR,Ribeirão do Pinhal,4121901,city,1,7.67519,0,0,0,0.0,13029,False,False
18,2020-04-30,32,PR,Rio Branco do Sul,4122206,city,4,12.34682,0,0,0,0.0,32397,False,False
18,2020-04-30,35,PR,Rio Negro,4122305,city,2,5.85309,0,0,0,0.0,34170,False,False
18,2020-04-30,27,PR,Rolândia,4122404,city,3,4.50586,0,0,0,0.0,66580,False,False
18,2020-04-30,17,PR,Santa Cruz de Monte Castelo,4123303,city,4,51.28205,0,0,0,0.0,7800,False,False
18,2020-04-30,26,PR,Santa Fé,4123402,city,7,58.15403,0,1,0,0.1429,12037,False,False
18,2020-04-30,13,PR,Santa Isabel do Ivaí,4123709,city,2,23.35903,2,0,0,0.0,8562,False,False
18,2020-04-30,2,PR,Santa Mariana,4123907,city,1,8.52951,0,0,0,0.0,11724,False,False
18,2020-04-30,19,PR,Santa Mônica,4123956,city,8,200.95453,0,1,0,0.125,3981,False,False
18,2020-04-30,17,PR,Santana do Itararé,4124004,city,1,20.03205,0,0,0,0.0,4992,False,False
18,2020-04-30,12,PR,Santa Terezinha de Itaipu,4124053,city,1,4.26167,0,0,0,0.0,23465,False,False
18,2020-04-30,15,PR,Santo Antônio do Caiuá,4124202,city,10,378.64445,0,1,0,0.1,2641,False,False
18,2020-04-30,17,PR,São João do Caiuá,4124905,city,19,324.50897,6,1,0,0.0526,5855,False,False
18,2020-04-30,23,PR,São João do Ivaí,4125001,city,6,58.71416,0,1,0,0.1667,10219,False,False
18,2020-04-30,33,PR,São José dos Pinhais,4125506,city,23,7.11326,1,1,0,0.0435,323340,False,False
18,2020-04-30,29,PR,São Manoel do Paraná,4125555,city,1,46.2963,0,0,0,0.0,2160,False,False
18,2020-04-30,28,PR,Sarandi,4126256,city,3,3.10276,0,0,0,0.0,96688,False,False
18,2020-04-30,26,PR,Sertaneja,4126405,city,1,18.92506,0,0,0,0.0,5284,False,False
18,2020-04-30,8,PR,Siqueira Campos,4126603,city,1,4.75828,0,1,0,1.0,21016,False,False
18,2020-04-30,12,PR,Tamboara,4126702,city,3,58.59375,0,0,0,0.0,5120,False,False
18,2020-04-30,38,PR,Telêmaco Borba,4127106,city,14,17.72735,2,0,0,0.0,78974,False,False
18,2020-04-30,29,PR,Terra Boa,4127205,city,2,11.70001,0,1,0,0.5,17094,False,False
18,2020-04-30,33,PR,Terra Rica,4127304,city,9,53.60653,0,0,0,0.0,16789,False,False
18,2020-04-30,23,PR,Toledo,4127700,city,2,1.42212,0,0,0,0.0,140635,False,False
18,2020-04-30,1,PR,Três Barras do Paraná,4127858,city,1,8.30565,1,0,0,0.0,12040,False,False
18,2020-04-30,17,PR,Tupãssi,4127957,city,1,12.30921,0,0,0,0.0,8124,False,False
18,2020-04-30,41,PR,Umuarama,4128104,city,6,5.37842,2,1,0,0.1667,111557,False,False
18,2020-04-30,35,PR,União da Vitória,4128203,city,7,12.17031,0,0,0,0.0,57517,False,False
18,2020-04-30,31,PR,Verê,4128609,city,3,41.3394,0,1,0,0.3333,7257,False,False
18,2020-04-30,24,PR,Vitorino,4128708,city,1,14.62416,0,0,0,0.0,6838,False,False
18,2020-04-29,31,PR,Almirante Tamandaré,4100400,city,6,5.05804,0,0,0,0.0,118623,False,False
18,2020-04-29,12,PR,Alto Paraná,4100608,city,6,40.62288,2,0,0,0.0,14770,False,False
18,2020-04-29,11,PR,Amaporã,4100905,city,12,191.7852,1,0,0,0.0,6257,False,False
18,2020-04-29,17,PR,Apucarana,4101408,city,15,11.11144,0,2,0,0.1333,134996,False,False
18,2020-04-29,29,PR,Arapongas,4101507,city,14,11.37962,0,1,0,0.0714,123027,False,False
18,2020-04-29,27,PR,Araruna,4101705,city,15,107.37294,5,1,0,0.0667,13970,False,False
18,2020-04-29,29,PR,Araucária,4101804,city,7,4.86642,1,0,0,0.0,143843,False,False
18,2020-04-29,15,PR,Assaí,4101903,city,1,6.61419,0,0,0,0.0,15119,False,False
18,2020-04-29,29,PR,Assis Chateaubriand,4102000,city,16,47.95876,4,0,0,0.0,33362,False,False
18,2020-04-29,25,PR,Balsa Nova,4102307,city,5,38.63689,0,0,0,0.0,12941,False,False
18,2020-04-29,24,PR,Bandeirantes,4102406,city,3,9.56419,0,1,0,0.3333,31367,False,False
18,2020-04-29,6,PR,Barracão,4102604,city,1,9.73236,0,0,0,0.0,10275,False,False
18,2020-04-29,8,PR,Boa Vista da Aparecida,4103057,city,2,26.34699,1,0,0,0.0,7591,False,False
18,2020-04-29,29,PR,Cambé,4103701,city,6,5.63206,0,0,0,0.0,106533,False,False
18,2020-04-29,21,PR,Campina da Lagoa,4103909,city,1,7.04126,0,1,0,1.0,14202,False,False
18,2020-04-29,27,PR,Campina Grande do Sul,4104006,city,5,11.55055,0,1,1,0.2,43288,False,False
18,2020-04-29,3,PR,Campo do Tenente,4104105,city,1,12.54548,0,0,0,0.0,7971,False,False
18,2020-04-29,44,PR,Campo Largo,4104204,city,18,13.63616,0,2,0,0.1111,132002,False,False
18,2020-04-29,27,PR,Campo Magro,4104253,city,1,3.41087,0,0,0,0.0,29318,False,False
18,2020-04-29,36,PR,Campo Mourão,4104303,city,38,40.05946,3,4,0,0.1053,94859,False,False
18,2020-04-29,1,PR,Carlópolis,4104709,city,1,6.98324,1,0,0,0.0,14320,False,False
18,2020-04-29,38,PR,Cascavel,4104808,city,84,25.57436,9,4,0,0.0476,328454,False,False
18,2020-04-29,32,PR,Castro,4104907,city,2,2.79783,0,0,0,0.0,71484,False,False
18,2020-04-29,3,PR,Céu Azul,4105300,city,5,42.49894,2,0,0,0.0,11765,False,False
18,2020-04-29,26,PR,Chopinzinho,4105409,city,1,5.19373,0,0,0,0.0,19254,False,False
18,2020-04-29,49,PR,Cianorte,4105508,city,19,22.99685,0,1,0,0.0526,82620,False,False
18,2020-04-29,39,PR,Colombo,4105805,city,11,4.51326,0,0,0,0.0,243726,False,False
18,2020-04-29,32,PR,Contenda,4106209,city,1,5.38097,0,0,0,0.0,18584,False,False
18,2020-04-29,28,PR,Cornélio Procópio,4106407,city,1,2.09008,0,0,0,0.0,47845,False,False
18,2020-04-29,11,PR,Cruzeiro do Sul,4106704,city,4,89.50548,1,0,0,0.0,4469,False,False
18,2020-04-29,49,PR,Curitiba,4106902,city,434,22.45093,8,17,0,0.0392,1933105,False,False
18,2020-04-29,12,PR,Dois Vizinhos,4107207,city,1,2.46057,0,0,0,0.0,40641,False,False
18,2020-04-29,36,PR,Faxinal,4107603,city,1,5.79677,0,0,0,0.0,17251,False,False
18,2020-04-29,29,PR,Fazenda Rio Grande,4107652,city,17,16.96454,2,1,1,0.0588,100209,False,False
18,2020-04-29,8,PR,Floresta,4107900,city,2,29.52465,0,0,0,0.0,6774,False,False
18,2020-04-29,43,PR,Foz do Iguaçu,4108304,city,44,17.01917,4,1,0,0.0227,258532,False,False
18,2020-04-29,30,PR,Francisco Beltrão,4108403,city,5,5.4889,0,0,0,0.0,91093,False,False
18,2020-04-29,29,PR,Goioerê,4108601,city,4,13.8485,0,0,0,0.0,28884,False,False
18,2020-04-29,41,PR,Guaíra,4108809,city,13,39.25239,0,2,0,0.1538,33119,False,False
18,2020-04-29,14,PR,Guairaçá,4108908,city,3,45.58578,0,1,0,0.3333,6581,False,False
18,2020-04-29,13,PR,Guaraci,4109203,city,3,54.52563,0,0,0,0.0,5502,False,False
18,2020-04-29,26,PR,Guaraniaçu,4109302,city,5,40.0898,0,0,0,0.0,12472,False,False
18,2020-04-29,34,PR,Guarapuava,4109401,city,9,4.95857,3,0,0,0.0,181504,False,False
18,2020-04-29,6,PR,Guaratuba,4109609,city,1,2.69782,0,0,0,0.0,37067,False,False
18,2020-04-29,29,PR,Ibaiti,4109708,city,1,3.18837,0,0,0,0.0,31364,False,False
18,2020-04-29,26,PR,Ibema,4109757,city,11,173.1738,0,0,0,0.0,6352,False,False
18,2020-04-29,10,PR,Ibiporã,4109807,city,1,1.83291,0,0,0,0.0,54558,False,False
18,2020-04-29,12,PR,Imbaú,4110078,city,2,15.25437,0,0,0,0.0,13111,False,False
18,2020-04-29,39,PR,Importados/Indefinidos,,city,16,,1,2,0,0.125,,False,False
18,2020-04-29,34,PR,Iretama,4110805,city,2,19.66762,1,1,0,0.5,10169,False,False
18,2020-04-29,12,PR,Itaperuçu,4111258,city,1,3.49235,0,0,0,0.0,28634,False,False
18,2020-04-29,1,PR,Itaúna do Sul,4111308,city,1,34.90401,1,0,0,0.0,2865,False,False
18,2020-04-29,22,PR,Ivaiporã,4111506,city,7,21.88594,1,2,0,0.2857,31984,False,False
18,2020-04-29,10,PR,Jacarezinho,4111803,city,1,2.53949,0,0,0,0.0,39378,False,False
18,2020-04-29,12,PR,Jaguapitã,4111902,city,1,7.34214,0,0,0,0.0,13620,False,False
18,2020-04-29,11,PR,Japurá,4112405,city,1,10.61008,0,0,0,0.0,9425,False,False
18,2020-04-29,17,PR,Jataizinho,4112702,city,2,15.88815,0,0,0,0.0,12588,False,False
18,2020-04-29,18,PR,Jussara,4113007,city,1,14.25923,0,1,0,1.0,7013,False,False
18,2020-04-29,30,PR,Lapa,4113205,city,3,6.22885,0,0,0,0.0,48163,False,False
18,2020-04-29,28,PR,Leópolis,4113403,city,1,25.29084,0,0,0,0.0,3954,False,False
18,2020-04-29,44,PR,Londrina,4113700,city,101,17.7276,1,13,0,0.1287,569733,False,False
18,2020-04-29,1,PR,Lupionópolis,4113809,city,1,20.3252,1,0,0,0.0,4920,False,False
18,2020-04-29,6,PR,Mandaguaçu,4114104,city,1,4.38231,0,0,0,0.0,22819,False,False
18,2020-04-29,9,PR,Mandaguari,4114203,city,1,2.90698,0,0,0,0.0,34400,False,False
18,2020-04-29,28,PR,Mandirituba,4114302,city,3,11.16528,0,0,0,0.0,26869,False,False
18,2020-04-29,21,PR,Manoel Ribas,4114500,city,1,7.40631,0,1,0,1.0,13502,False,False
18,2020-04-29,32,PR,Marechal Cândido Rondon,4114609,city,2,3.77758,0,0,0,0.0,52944,False,False
18,2020-04-29,2,PR,Marilena,4115002,city,6,84.79367,1,0,0,0.0,7076,False,False
18,2020-04-29,43,PR,Maringá,4115200,city,58,13.69003,1,5,0,0.0862,423666,False,False
18,2020-04-29,33,PR,Mariópolis,4115309,city,2,30.25719,0,0,0,0.0,6610,False,False
18,2020-04-29,20,PR,Marumbi,4115507,city,2,42.74418,0,0,0,0.0,4679,False,False
18,2020-04-29,31,PR,Matinhos,4115705,city,2,5.76037,0,0,0,0.0,34720,False,False
18,2020-04-29,32,PR,Medianeira,4115804,city,6,12.98758,2,0,0,0.0,46198,False,False
18,2020-04-29,12,PR,Morretes,4116208,city,1,6.09533,0,0,0,0.0,16406,False,False
18,2020-04-29,8,PR,Nova Esperança,4116901,city,5,17.91858,0,0,0,0.0,27904,False,False
18,2020-04-29,2,PR,Nova Fátima,4117008,city,1,12.26542,0,0,0,0.0,8153,False,False
18,2020-04-29,12,PR,Nova Londrina,4117107,city,3,22.70491,0,0,0,0.0,13213,False,False
18,2020-04-29,20,PR,Paiçandu,4117503,city,1,2.42242,0,0,0,0.0,41281,False,False
18,2020-04-29,26,PR,Palmas,4117602,city,1,1.96132,0,0,0,0.0,50986,False,False
18,2020-04-29,28,PR,Palmeira,4117701,city,2,5.90371,0,0,0,0.0,33877,False,False
18,2020-04-29,3,PR,Paraíso do Norte,4118006,city,1,7.23066,0,0,0,0.0,13830,False,False
18,2020-04-29,11,PR,Paranacity,4118105,city,5,43.58438,0,0,0,0.0,11472,False,False
18,2020-04-29,28,PR,Paranaguá,4118204,city,16,10.32684,2,2,0,0.125,154936,False,False
18,2020-04-29,4,PR,Paranapoema,4118303,city,1,31.22073,0,0,0,0.0,3203,False,False
18,2020-04-29,37,PR,Paranavaí,4118402,city,29,32.81508,5,2,0,0.069,88374,False,False
18,2020-04-29,40,PR,Pato Branco,4118501,city,14,16.89169,0,1,0,0.0714,82881,False,False
18,2020-04-29,32,PR,Peabiru,4118808,city,2,14.2898,0,0,0,0.0,13996,False,False
18,2020-04-29,44,PR,Pinhais,4119152,city,23,17.40354,2,2,1,0.087,132157,False,False
18,2020-04-29,10,PR,Pinhal de São Bento,4119251,city,1,36.61662,0,0,0,0.0,2731,False,False
18,2020-04-29,26,PR,Pinhão,4119301,city,2,6.17455,0,0,0,0.0,32391,False,False
18,2020-04-29,27,PR,Piraquara,4119509,city,6,5.30804,0,0,0,0.0,113036,False,False
18,2020-04-29,11,PR,Planaltina do Paraná,4119707,city,6,140.74595,0,0,0,0.0,4263,False,False
18,2020-04-29,40,PR,Ponta Grossa,4119905,city,13,3.69595,1,0,0,0.0,351736,False,False
18,2020-04-29,2,PR,Prado Ferreira,4120333,city,1,26.64535,0,0,0,0.0,3753,False,False
18,2020-04-29,24,PR,Primeiro de Maio,4120507,city,2,17.98076,0,1,0,0.5,11123,False,False
18,2020-04-29,33,PR,Quatiguá,4120705,city,2,26.84924,0,1,0,0.5,7449,False,False
18,2020-04-29,30,PR,Quatro Barras,4120804,city,1,4.24466,0,0,0,0.0,23559,False,False
18,2020-04-29,8,PR,Querência do Norte,4121000,city,7,57.34884,0,0,0,0.0,12206,False,False
18,2020-04-29,23,PR,Quitandinha,4121208,city,2,10.49924,0,0,0,0.0,19049,False,False
18,2020-04-29,11,PR,Ramilândia,4121257,city,1,22.46686,0,0,0,0.0,4451,False,False
18,2020-04-29,2,PR,Ribeirão do Pinhal,4121901,city,1,7.67519,0,0,0,0.0,13029,False,False
18,2020-04-29,31,PR,Rio Branco do Sul,4122206,city,4,12.34682,0,0,0,0.0,32397,False,False
18,2020-04-29,34,PR,Rio Negro,4122305,city,2,5.85309,0,0,0,0.0,34170,False,False
18,2020-04-29,26,PR,Rolândia,4122404,city,3,4.50586,0,0,0,0.0,66580,False,False
18,2020-04-29,16,PR,Santa Cruz de Monte Castelo,4123303,city,4,51.28205,0,0,0,0.0,7800,False,False
18,2020-04-29,25,PR,Santa Fé,4123402,city,7,58.15403,0,1,0,0.1429,12037,False,False
18,2020-04-29,12,PR,Santa Isabel do Ivaí,4123709,city,0,,0,0,0,0.0,8562,False,False
18,2020-04-29,1,PR,Santa Mariana,4123907,city,1,8.52951,1,0,0,0.0,11724,False,False
18,2020-04-29,18,PR,Santa Mônica,4123956,city,8,200.95453,1,1,0,0.125,3981,False,False
18,2020-04-29,16,PR,Santana do Itararé,4124004,city,1,20.03205,0,0,0,0.0,4992,False,False
18,2020-04-29,11,PR,Santa Terezinha de Itaipu,4124053,city,1,4.26167,0,0,0,0.0,23465,False,False
18,2020-04-29,14,PR,Santo Antônio do Caiuá,4124202,city,10,378.64445,1,1,0,0.1,2641,False,False
18,2020-04-29,16,PR,São João do Caiuá,4124905,city,13,222.03245,2,1,0,0.0769,5855,False,False
18,2020-04-29,22,PR,São João do Ivaí,4125001,city,6,58.71416,0,1,0,0.1667,10219,False,False
18,2020-04-29,32,PR,São José dos Pinhais,4125506,city,22,6.80398,1,1,1,0.0455,323340,False,False
18,2020-04-29,28,PR,São Manoel do Paraná,4125555,city,1,46.2963,0,0,0,0.0,2160,False,False
18,2020-04-29,27,PR,Sarandi,4126256,city,3,3.10276,0,0,0,0.0,96688,False,False
18,2020-04-29,25,PR,Sertaneja,4126405,city,1,18.92506,0,0,0,0.0,5284,False,False
18,2020-04-29,7,PR,Siqueira Campos,4126603,city,1,4.75828,0,1,0,1.0,21016,False,False
18,2020-04-29,11,PR,Tamboara,4126702,city,3,58.59375,0,0,0,0.0,5120,False,False
18,2020-04-29,37,PR,Telêmaco Borba,4127106,city,12,15.19487,0,0,0,0.0,78974,False,False
18,2020-04-29,28,PR,Terra Boa,4127205,city,2,11.70001,0,1,0,0.5,17094,False,False
18,2020-04-29,32,PR,Terra Rica,4127304,city,9,53.60653,4,0,0,0.0,16789,False,False
18,2020-04-29,22,PR,Toledo,4127700,city,2,1.42212,1,0,0,0.0,140635,False,False
18,2020-04-29,16,PR,Tupãssi,4127957,city,1,12.30921,0,0,0,0.0,8124,False,False
18,2020-04-29,40,PR,Umuarama,4128104,city,4,3.58561,0,1,1,0.25,111557,False,False
18,2020-04-29,34,PR,União da Vitória,4128203,city,7,12.17031,0,0,0,0.0,57517,False,False
18,2020-04-29,30,PR,Verê,4128609,city,3,41.3394,0,1,0,0.3333,7257,False,False
18,2020-04-29,23,PR,Vitorino,4128708,city,1,14.62416,0,0,0,0.0,6838,False,False
18,2020-04-28,30,PR,Almirante Tamandaré,4100400,city,6,5.05804,0,0,0,0.0,118623,False,False
18,2020-04-28,11,PR,Alto Paraná,4100608,city,4,27.08192,0,0,0,0.0,14770,False,False
18,2020-04-28,10,PR,Amaporã,4100905,city,11,175.8031,4,0,0,0.0,6257,False,False
18,2020-04-28,16,PR,Apucarana,4101408,city,15,11.11144,0,2,0,0.1333,134996,False,False
18,2020-04-28,28,PR,Arapongas,4101507,city,14,11.37962,0,1,0,0.0714,123027,False,False
18,2020-04-28,26,PR,Araruna,4101705,city,10,71.58196,0,1,0,0.1,13970,False,False
18,2020-04-28,28,PR,Araucária,4101804,city,6,4.17121,0,0,0,0.0,143843,False,False
